s,x_0,p_0,res,sigma_min,tau,stable,bif_flag,arc_err,curv,tangent_cos
1.9933222532272339,0.0997372716665268,0.09506097435951233,0.00046640168875455856,0.10441356897354126,0.0997372716665268,1,0,2.9685073968721554e-05,0.008442636579275131,1.0
2.0033388137817383,0.09269895404577255,0.08801070600748062,0.00043459609150886536,0.09738720208406448,0.09269895404577255,1,0,2.9168390028644353e-05,0.008428040891885757,1.0
2.0133557319641113,0.08565948903560638,0.08096039295196533,0.0004025218077003956,0.09035858511924744,0.08565948903560638,1,0,2.865815804398153e-05,0.008409446105360985,1.0
2.0233724117279053,0.07861928641796112,0.07391027361154556,0.000370219349861145,0.08332829922437668,0.07861928641796112,1,0,2.814926665450912e-05,0.008387141861021519,1.0
2.033389091491699,0.07157813012599945,0.06686018407344818,0.0003377017565071583,0.07629607617855072,0.07157813012599945,1,0,2.7648067771224305e-05,0.008361181244254112,1.0
2.043405771255493,0.06453657150268555,0.05981055647134781,0.00030500092543661594,0.06926258653402328,0.06453657150268555,1,0,2.7152613256475888e-05,0.008331536315381527,1.0
2.053422451019287,0.05749375373125076,0.05276095122098923,0.00027210661210119724,0.0622265562415123,0.05749375373125076,1,0,2.66634833678836e-05,0.008298369124531746,1.0
2.063439130783081,0.05045035481452942,0.0457114651799202,0.00023907865397632122,0.05518924444913864,0.05045035481452942,1,0,2.6178800908382982e-05,0.008261704817414284,1.0
2.073455810546875,0.043406061828136444,0.03866209834814072,0.0002059167018160224,0.04815002530813217,0.043406061828136444,1,0,2.5702189304865897e-05,0.008221592754125595,1.0
2.083472490310669,0.03636123985052109,0.031613122671842575,0.00017264741472899914,0.0411093570291996,0.03636123985052109,1,0,2.5230554456356913e-05,0.008178173564374447,1.0
2.093489170074463,0.029315132647752762,0.024563882499933243,0.00013928348198533058,0.03406638279557228,0.029315132647752762,1,0,2.476744157320354e-05,0.008131437934935093,1.0
2.103505849838257,0.02226880192756653,0.01751529611647129,0.00010585488053038716,0.027022307738661766,0.02226880192756653,1,0,2.430861786706373e-05,0.00808157678693533,1.0
2.113522529602051,0.015220919623970985,0.010466383770108223,7.236842066049576e-05,0.019975455477833748,0.015220919623970985,1,0,2.3859323846409097e-05,0.008028578013181686,1.0
2.1235392093658447,0.008172700181603432,0.003417776897549629,3.886056219926104e-05,0.012927623465657234,0.008172700181603432,1,0,2.341652725590393e-05,0.007972556166350842,1.0
2.1335558891296387,0.0011238064616918564,-0.0036305412650108337,5.34296668774914e-06,0.0058781541883945465,0.0011238064616918564,1,0,2.2983022063272074e-05,0.00791354663670063,1.0
2.1435725688934326,-0.0059260595589876175,-0.010678846389055252,2.816529740812257e-05,0.001173272728919983,0.0059260595589876175,0,0,2.255583240184933e-05,0.007851672358810902,1.0
2.1535892486572266,-0.012976562604308128,-0.017726939171552658,6.164355727378279e-05,0.008226186037063599,0.012976562604308128,0,0,2.213489278801717e-05,0.007786995731294155,1.0
2.1636061668395996,-0.02002834342420101,-0.02477528527379036,9.507336653769016e-05,0.015281401574611664,0.02002834342420101,0,0,2.172514177800622e-05,0.007719633635133505,1.0
2.1736228466033936,-0.027080560103058815,-0.03182302787899971,0.00012842868454754353,0.02233809232711792,0.027080560103058815,0,0,2.1322519387467764e-05,0.007649619597941637,1.0
2.1836395263671875,-0.03413345664739609,-0.03887101635336876,0.00016170938033610582,0.029395896941423416,0.03413345664739609,0,0,2.092857175739482e-05,0.007577059790492058,1.0
2.1936562061309814,-0.041186973452568054,-0.04591836407780647,0.00019487168174237013,0.036455582827329636,0.041186973452568054,0,0,2.0541539925034158e-05,0.0075019546784460545,1.0
2.2036728858947754,-0.04824125021696091,-0.052965689450502396,0.0002279127947986126,0.04351681098341942,0.04824125021696091,0,0,2.0162937289569527e-05,0.007424508687108755,1.0
2.2136895656585693,-0.05529654026031494,-0.06001323089003563,0.0002608166541904211,0.050579849630594254,0.05529654026031494,0,0,1.97947501874296e-05,0.007344747427850962,1.0
2.2237062454223633,-0.06235232204198837,-0.06706021726131439,0.00029354821890592575,0.057644426822662354,0.06235232204198837,0,0,1.943205643328838e-05,0.007262729108333588,1.0
2.2337229251861572,-0.06940887123346329,-0.07410745322704315,0.00032612308859825134,0.06471028923988342,0.06940887123346329,0,0,1.9080007405136712e-05,0.007178521249443293,1.0
2.243739604949951,-0.07646620273590088,-0.0811542272567749,0.00035847537219524384,0.07177817821502686,0.07646620273590088,0,0,1.873530345619656e-05,0.0070923264138400555,1.0
2.253756284713745,-0.08352402597665787,-0.08820085227489471,0.0003906269557774067,0.07884719967842102,0.08352402597665787,0,0,1.8401411580271088e-05,0.007004122715443373,1.0
2.263772964477539,-0.09058252722024918,-0.09524740278720856,0.00042255688458681107,0.0859176516532898,0.09058252722024918,0,0,1.8073056708090007e-05,0.006913959514349699,1.0
2.273789644241333,-0.09764198213815689,-0.10229375958442688,0.0004542088136076927,0.0929902046918869,0.09764198213815689,0,0,1.7754688087734394e-05,0.006821983028203249,1.0
2.283806324005127,-0.10470212996006012,-0.10934029519557953,0.00048562604933977127,0.10006396472454071,0.10470212996006012,0,0,1.7443628166802227e-05,0.006728288717567921,1.0
2.293823003768921,-0.11176267266273499,-0.11638638377189636,0.0005167583003640175,0.10713896155357361,0.11176267266273499,0,0,1.7142721844720654e-05,0.0066329012624919415,1.0
2.303839683532715,-0.11882390081882477,-0.12343217432498932,0.0005475729703903198,0.11421562731266022,0.11882390081882477,0,0,1.6849815438035876e-05,0.006535955239087343,0.9999999403953552
2.313856363296509,-0.12588603794574738,-0.13047826290130615,0.0005780979990959167,0.1212938129901886,0.12588603794574738,0,0,1.6565740224905312e-05,0.006437442731112242,1.0
2.3238730430603027,-0.1329483985900879,-0.13752387464046478,0.000608302652835846,0.128372922539711,0.1329483985900879,0,0,1.6289372069877572e-05,0.006337613333016634,1.0
